week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2011-07-17,7,21337518,The Phantom of the Opera,Majestic Theatre,990002,1431026,82.8,200,11956,1615,0.9254,8,0
2011-07-17,7,21337518,Wicked,Gershwin Theatre,1863700,1566495,128.9,300,14459,1809,0.9991,8,0
2011-07-24,8,20965522,Chicago,Ambassador Theatre,531562,1051960,77.93,185,6821,1080,0.7895,8,0
2011-07-24,8,20965522,Jersey Boys,August Wilson Theatre,987461,1172640,104.55,350,9445,1228,0.9614,8,0
2011-07-24,8,20965522,Mamma Mia!,Broadhurst Theatre,897983,1383536,85.6,200,10490,1498,0.8753,8,0
2011-07-24,8,20965522,The Lion King,Minskoff Theatre,1854764,1690268,138.23,197.5,13418,1677,1.0002,8,0
2011-07-24,8,20965522,The Phantom of the Opera,Majestic Theatre,1026795,1431026,83.76,200,12259,1615,0.9488,8,0
2011-07-24,8,20965522,Wicked,Gershwin Theatre,1882731,1566495,130.09,300,14472,1809,1,8,0
2011-07-31,9,21167379,Chicago,Ambassador Theatre,555488,1051960,80.09,185,6936,1080,0.8028,8,0
2011-07-31,9,21167379,Jersey Boys,August Wilson Theatre,956795,1172640,102.19,350,9363,1228,0.9531,8,0
2011-07-31,9,21167379,Mamma Mia!,Broadhurst Theatre,917532,1376074,86,200,10669,1498,0.8903,8,0
2011-07-31,9,21167379,The Lion King,Minskoff Theatre,1855567,1690268,138.25,197.5,13422,1677,1.0005,8,0
2011-07-31,9,21167379,The Phantom of the Opera,Majestic Theatre,1006176,1431026,83.92,200,11990,1615,0.928,8,0
2011-07-31,9,21167379,Wicked,Gershwin Theatre,1892399,1566495,130.76,300,14472,1809,1,8,0
2011-08-07,10,20564180,Chicago,Ambassador Theatre,568596,1051960,79.98,185,7109,1080,0.8228,8,0
2011-08-07,10,20564180,Jersey Boys,August Wilson Theatre,959486,1172640,102.6,350,9352,1228,0.952,8,0
2011-08-07,10,20564180,Mamma Mia!,Broadhurst Theatre,860053,1368612,85.68,200,10038,1498,0.8376,8,0
2011-08-07,10,20564180,The Lion King,Minskoff Theatre,1851542,1690268,137.91,197.5,13426,1677,1.0008,8,0
2011-08-07,10,20564180,The Phantom of the Opera,Majestic Theatre,999773,1431026,83.31,200,12001,1615,0.9289,8,0
2011-08-07,10,20564180,Wicked,Gershwin Theatre,1887489,1566495,130.42,300,14472,1809,1,8,0
2011-08-14,11,20858831,Chicago,Ambassador Theatre,516692,1051960,79.17,185,6526,1080,0.7553,8,0
2011-08-14,11,20858831,Jersey Boys,August Wilson Theatre,958824,1172640,103.6,350,9255,1228,0.9421,8,0
2011-08-14,11,20858831,Mamma Mia!,Broadhurst Theatre,878148,1368612,85.13,200,10315,1498,0.8607,8,0
2011-08-14,11,20858831,The Lion King,Minskoff Theatre,1842424,1690268,137.3,197.5,13419,1677,1.0002,8,0
2011-08-14,11,20858831,The Phantom of the Opera,Majestic Theatre,986477,1431026,82.93,200,11896,1615,0.9207,8,0
2011-08-14,11,20858831,Wicked,Gershwin Theatre,1886230,1566495,130.61,300,14442,1809,0.9979,8,0
2011-08-21,12,20079824,Chicago,Ambassador Theatre,505113,1051960,78.62,185,6425,1080,0.7436,8,0
2011-08-21,12,20079824,Jersey Boys,August Wilson Theatre,925196,1126453,101.5,297,9115,1228,0.9278,8,0
2011-08-21,12,20079824,Mamma Mia!,Broadhurst Theatre,801197,1368612,82.88,200,9667,1498,0.8067,8,0
2011-08-21,12,20079824,The Lion King,Minskoff Theatre,1790309,1690268,133.62,197.5,13398,1677,0.9987,8,0
2011-08-21,12,20079824,The Phantom of the Opera,Majestic Theatre,899120,1431026,81.38,200,11048,1615,0.8551,8,0
2011-08-21,12,20079824,Wicked,Gershwin Theatre,1820989,1566495,128.61,300,14159,1809,0.9784,8,0
2011-08-28,13,11622882,Chicago,Ambassador Theatre,306025,657475,75.99,185,4027,1080,0.7457,5,0
2011-08-28,13,11622882,Jersey Boys,August Wilson Theatre,535578,704033,96.14,297,5571,1228,0.9073,5,0
2011-08-28,13,11622882,Mamma Mia!,Broadhurst Theatre,588493,1030190,82.85,200,7103,1498,0.7903,6,0
2011-08-28,13,11622882,The Lion King,Minskoff Theatre,1081144,1056418,130.57,197.5,8280,1677,0.9875,5,0
2011-08-28,13,11622882,The Phantom of the Opera,Majestic Theatre,607372,1067105,78.36,200,7751,1615,0.79990000000000006,6,0
2011-08-28,13,11622882,Wicked,Gershwin Theatre,1031290,947085,121.54,300,8485,1809,0.9381,5,0
2011-09-04,14,18454882,Chicago,Ambassador Theatre,495473,1051960,80.75,185,6136,1080,0.7102,8,0
2011-09-04,14,18454882,Jersey Boys,August Wilson Theatre,899240,1126453,102.05,297,8812,1228,0.897,8,0
2011-09-04,14,18454882,Mamma Mia!,Broadhurst Theatre,709417,1383536,83.72,200,8474,1498,0.7071,8,0
2011-09-04,14,18454882,The Lion King,Minskoff Theatre,1592469,1690268,118.65,197.5,13422,1677,1.0005,8,0
2011-09-04,14,18454882,The Phantom of the Opera,Majestic Theatre,762551,1431026,79.65,200,9574,1615,0.741,8,0
2011-09-04,14,18454882,Wicked,Gershwin Theatre,1602104,1566495,117.12,300,13679,1809,0.9452,8,0
2011-09-11,15,14305212,Chicago,Ambassador Theatre,428329,1010360,76.86,185,5573,1080,0.645,8,0
2011-09-11,15,14305212,Jersey Boys,August Wilson Theatre,806153,1126453,100.68,297,8007,1228,0.815,8,0
2011-09-11,15,14305212,Mamma Mia!,Broadhurst Theatre,585783,1383536,75.45,200,7764,1498,0.6479,8,0
2011-09-11,15,14305212,The Lion King,Minskoff Theatre,1299169,1690268,105.24,197.5,12345,1677,0.9202,8,0
2011-09-11,15,14305212,The Phantom of the Opera,Majestic Theatre,644832,1431026,75.46,200,8545,1615,0.6614,8,0
2011-09-11,15,14305212,Wicked,Gershwin Theatre,1253990,1566495,102.84,300,12193,1809,0.8425,8,0
2011-09-18,16,16009583,Chicago,Ambassador Theatre,477729,1006200,78.34,185,6098,1080,0.7058,8,0
2011-09-18,16,16009583,Jersey Boys,August Wilson Theatre,982489,1126453,105.11,297,9347,1228,0.9514,8,0
2011-09-18,16,16009583,Mamma Mia!,Broadhurst Theatre,676262,1383536,78.42,200,8624,1498,0.7196,8,0
2011-09-18,16,16009583,The Lion King,Minskoff Theatre,1414948,1690268,106.09,197.5,13337,1677,0.9941,8,0
2011-09-18,16,16009583,The Phantom of the Opera,Majestic Theatre,711060,1431026,72.89,200,9755,1615,0.755,8,0
2011-09-18,16,16009583,Wicked,Gershwin Theatre,1479369,1681127,106.73,300,13861,1809,0.9578,8,0
2011-09-25,17,18469768,Chicago,Ambassador Theatre,509898,1006420,75.31,185,6771,1080,0.7837,8,0
2011-09-25,17,18469768,Jersey Boys,August Wilson Theatre,1030749,1180668,107,235,9633,1228,0.9806,8,0
2011-09-25,17,18469768,Mamma Mia!,Broadhurst Theatre,825127,1383536,78.67,200,10488,1498,0.8752,8,0
2011-09-25,17,18469768,The Lion King,Minskoff Theatre,1352896,1690268,100.8,197.5,13422,1677,1.0005,8,0
2011-09-25,17,18469768,The Phantom of the Opera,Majestic Theatre,833171,1431026,73.71,200,11303,1615,0.8748,8,0
2011-09-25,17,18469768,Wicked,Gershwin Theatre,1561913,1681127,110.62,300,14119,1809,0.9756,8,0
2011-10-02,18,18748191,Chicago,Ambassador Theatre,542711,1010580,80.32,185,6757,1080,0.7821,8,0
2011-10-02,18,18748191,Jersey Boys,August Wilson Theatre,1046561,1180668,107.31,235,9753,1228,0.9928,8,0
2011-10-02,18,18748191,Mamma Mia!,Broadhurst Theatre,819826,1383536,80.6,200,10171,1498,0.8487,8,0
2011-10-02,18,18748191,The Lion King,Minskoff Theatre,1414779,1690268,105.43,197.5,13419,1677,1.0002,8,0
2011-10-02,18,18748191,The Phantom of the Opera,Majestic Theatre,806189,1431026,71.57,200,11264,1615,0.8718,8,0
2011-10-02,18,18748191,Wicked,Gershwin Theatre,1593748,1681127,111.31,300,14318,1809,0.9894,8,0
2011-10-09,19,19589603,Chicago,Ambassador Theatre,589391,1010580,83.38,185,7069,1080,0.8182,8,0
2011-10-09,19,19589603,Jersey Boys,August Wilson Theatre,1083996,1180668,112.49,235,9636,1228,0.9809,8,0
2011-10-09,19,19589603,Mamma Mia!,Broadhurst Theatre,831999,1383536,85.86,200,9690,1498,0.8086,8,0
2011-10-09,19,19589603,The Lion King,Minskoff Theatre,1660023,1690268,123.7,197.5,13420,1677,1.0003,8,0
2011-10-09,19,19589603,The Phantom of the Opera,Majestic Theatre,849480,1431026,78.21,200,10861,1615,0.8406,8,0
2011-10-09,19,19589603,Wicked,Gershwin Theatre,1656867,1681127,117.1,300,14149,1809,0.9777,8,0
2011-10-16,20,21328673,Chicago,Ambassador Theatre,587780,1010580,82.02,185,7166,1080,0.8294,8,0
2011-10-16,20,21328673,Jersey Boys,August Wilson Theatre,1068613,1180668,110.35,235,9684,1228,0.9857,8,0
2011-10-16,20,21328673,Mamma Mia!,Broadhurst Theatre,847844,1383536,85.57,200,9908,1498,0.8268,8,0
2011-10-16,20,21328673,The Lion King,Minskoff Theatre,1669563,1690268,124.42,197.5,13419,1677,1.0002,8,0
2011-10-16,20,21328673,The Phantom of the Opera,Majestic Theatre,898830,1431026,78.04,200,11517,1615,0.8914,8,0
2011-10-16,20,21328673,Wicked,Gershwin Theatre,1675421,1681127,116.12,300,14428,1809,0.997,8,0
2011-10-23,21,21527954,Chicago,Ambassador Theatre,564558,1010580,79.98,185,7059,1080,0.817,8,0
2011-10-23,21,21527954,Jersey Boys,August Wilson Theatre,1063572,1180668,111.5,235,9539,1228,0.971,8,0
2011-10-23,21,21527954,Mamma Mia!,Broadhurst Theatre,835972,1383536,83.82,200,9974,1498,0.8323,8,0
2011-10-23,21,21527954,The Lion King,Minskoff Theatre,1561390,1690268,116.36,197.5,13419,1677,1.0002,8,0
2011-10-23,21,21527954,The Phantom of the Opera,Majestic Theatre,901756,1431026,78.42,200,11499,1615,0.89,8,0
2011-10-23,21,21527954,Wicked,Gershwin Theatre,1698824,1681127,117.53,300,14454,1809,0.9988,8,0
2011-10-30,22,21228862,Chicago,Ambassador Theatre,533300,1010580,79.97,185,6669,1080,0.7719,8,0
2011-10-30,22,21228862,Jersey Boys,August Wilson Theatre,956800,1180668,104.4,235,9165,1228,0.9329,8,0
2011-10-30,22,21228862,Mamma Mia!,Broadhurst Theatre,848721,1383536,85.18,200,9964,1498,0.8314,8,0
2011-10-30,22,21228862,The Lion King,Minskoff Theatre,1537920,1690268,114.69,197.5,13410,1677,0.9996,8,0
2011-10-30,22,21228862,The Phantom of the Opera,Majestic Theatre,827073,1431026,77.55,200,10665,1615,0.8255,8,0
2011-10-30,22,21228862,Wicked,Gershwin Theatre,1629545,1681127,113.74,300,14327,1809,0.99,8,0
2011-11-06,23,21189810,Chicago,Ambassador Theatre,457708,1010580,78.5,185,5831,1080,0.67490000000000006,8,0
2011-11-06,23,21189810,Jersey Boys,August Wilson Theatre,941158,1180668,108.17,235,8701,1228,0.8857,8,0
2011-11-06,23,21189810,Mamma Mia!,Broadhurst Theatre,666325,1383536,84.54,200,7882,1498,0.6577,8,0
2011-11-06,23,21189810,The Lion King,Minskoff Theatre,1579280,1690268,117.66,197.5,13423,1677,1.0005,8,0
2011-11-06,23,21189810,The Phantom of the Opera,Majestic Theatre,754279,1431026,74.83,200,10080,1615,0.7802,8,0
2011-11-06,23,21189810,Wicked,Gershwin Theatre,1535611,1681127,110.95,300,13841,1809,0.9564,8,0
2011-11-13,24,23802020,Chicago,Ambassador Theatre,550003,1010580,84.06,185,6543,1080,0.7573,8,0
2011-11-13,24,23802020,Jersey Boys,August Wilson Theatre,1019387,1180668,113.01,235,9020,1228,0.9182,8,0
2011-11-13,24,23802020,Mamma Mia!,Broadhurst Theatre,745600,1383536,84.2,200,8855,1498,0.7389,8,0
2011-11-13,24,23802020,The Lion King,Minskoff Theatre,1567670,1690268,116.79,197.5,13423,1677,1.0005,8,0
2011-11-13,24,23802020,The Phantom of the Opera,Majestic Theatre,806818,1431026,76.12,200,10599,1615,0.8204,8,0
2011-11-13,24,23802020,Wicked,Gershwin Theatre,1646583,1681127,117.65,300,13996,1809,0.9671,8,0
2011-11-20,25,22924362,Chicago,Ambassador Theatre,411738,1006780,79.81,185,5159,1080,0.5971,8,0
2011-11-20,25,22924362,Jersey Boys,August Wilson Theatre,937930,1180668,107.27,235,8744,1228,0.8901,8,0
2011-11-20,25,22924362,Mamma Mia!,Broadhurst Theatre,604742,1376936,82.4,200,7339,1498,0.61240000000000006,8,0
2011-11-20,25,22924362,The Lion King,Minskoff Theatre,1532701,1690268,116.15,197.5,13196,1677,0.9836,8,0
2011-11-20,25,22924362,The Phantom of the Opera,Majestic Theatre,647460,1426420,76.97,200,8412,1605,0.6551,8,0
2011-11-20,25,22924362,Wicked,Gershwin Theatre,1535489,1681127,115.31,300,13316,1809,0.9201,8,0
2011-11-27,26,28086477,Chicago,Ambassador Theatre,614925,1015100,86.46,185,7112,1080,0.8231,8,0
2011-11-27,26,28086477,Jersey Boys,August Wilson Theatre,1099523,1180668,121.92,235,9018,1228,0.918,8,0
2011-11-27,26,28086477,Mamma Mia!,Broadhurst Theatre,817860,1408912,89.82,200,9106,1498,0.7598,8,0
2011-11-27,26,28086477,The Lion King,Minskoff Theatre,2079616,1690268,154.94,197.5,13422,1677,1.0005,8,0
2011-11-27,26,28086477,The Phantom of the Opera,Majestic Theatre,1118532,1426420,93.54,200,11958,1605,0.9313,8,0
2011-11-27,26,28086477,Wicked,Gershwin Theatre,2205025,1681127,152.37,300,14472,1809,1,8,0
2011-12-04,27,23795690,Chicago,Ambassador Theatre,466285,1015100,86.17,185,5411,1080,0.6263,8,0
2011-12-04,27,23795690,Jersey Boys,August Wilson Theatre,1045834,1180668,119.56,237,8747,1228,0.8904,8,0
2011-12-04,27,23795690,Mamma Mia!,Broadhurst Theatre,670115,1376936,85.06,200,7878,1498,0.6574,8,0
2011-12-04,27,23795690,The Lion King,Minskoff Theatre,1682555,1690268,130.78,197.5,12865,1677,0.9589,8,0
2011-12-04,27,23795690,The Phantom of the Opera,Majestic Theatre,701171,1426420,81.17,200,8638,1605,0.6727,8,0
2011-12-04,27,23795690,Wicked,Gershwin Theatre,1656955,1681127,124.68,300,13290,1809,0.9183,8,0
2011-12-11,28,25004623,Chicago,Ambassador Theatre,490581,1015100,83.46,185,5878,1080,0.6803,8,0
2011-12-11,28,25004623,Jersey Boys,August Wilson Theatre,1133208,1180668,120.43,237,9410,1228,0.9579,8,0
2011-12-11,28,25004623,Mamma Mia!,Broadhurst Theatre,717738,1376936,85.97,200,8349,1498,0.6967,8,0
2011-12-11,28,25004623,The Lion King,Minskoff Theatre,1791917,1690268,133.55,197.5,13418,1677,1.0002,8,0
2011-12-11,28,25004623,The Phantom of the Opera,Majestic Theatre,806048,1426420,82.28,200,9796,1605,0.7629,8,0
2011-12-11,28,25004623,Wicked,Gershwin Theatre,1777817,1681127,125.46,300,14170,1809,0.9791,8,0
2011-12-18,29,24267550,Chicago,Ambassador Theatre,465898,1015100,84.63,185,5505,1080,0.6372,8,0
2011-12-18,29,24267550,Jersey Boys,August Wilson Theatre,1051507,1180668,114.72,237,9166,1228,0.933,8,0
2011-12-18,29,24267550,Mamma Mia!,Broadhurst Theatre,560395,1376936,83.84,200,6684,1498,0.5577,8,0
2011-12-18,29,24267550,The Lion King,Minskoff Theatre,1833881,1690268,138.1,197.5,13279,1677,0.9898,8,0
2011-12-18,29,24267550,The Phantom of the Opera,Majestic Theatre,765267,1426420,83.7,200,9143,1605,0.7121,8,0
2011-12-18,29,24267550,Wicked,Gershwin Theatre,1762301,1681127,129.16,300,13644,1809,0.9428,8,0
2011-12-25,30,23271085,Chicago,Ambassador Theatre,476857,896543,88.19,185,5407,1080,0.7152,7,0
2011-12-25,30,23271085,Jersey Boys,August Wilson Theatre,916585,1180668,105.94,237,8652,1228,0.8807,8,0
2011-12-25,30,23271085,Mamma Mia!,Broadhurst Theatre,704380,1392924,87.46,200,8054,1498,0.6721,8,0
2011-12-25,30,23271085,The Lion King,Minskoff Theatre,1981442,1690268,148.48,197.5,13345,1677,0.9947,8,0
2011-12-25,30,23271085,The Phantom of the Opera,Majestic Theatre,1038045,1474335,92.58,200,11213,1605,0.8733,8,0
2011-12-25,30,23271085,Wicked,Gershwin Theatre,2107015,1681127,146.65,300,14368,1809,0.9928,8,0
2012-01-01,31,37657455,Chicago,Ambassador Theatre,1065501,1216958,113.58,185,9381,1080,0.9651,9,0
2012-01-01,31,37657455,Jersey Boys,August Wilson Theatre,1375368,1180668,139.36,237,9869,1228,1.0046,8,0
2012-01-01,31,37657455,Mamma Mia!,Broadhurst Theatre,1240753,1504840,108.19,200,11468,1498,0.9569,8,0
2012-01-01,31,37657455,The Lion King,Minskoff Theatre,2444132,2063259,161.91,197.5,15096,1677,1.0002,9,0
2012-01-01,31,37657455,The Phantom of the Opera,Majestic Theatre,1579428,1593600,121.18,200,13034,1605,1.0151,8,0
2012-01-01,31,37657455,Wicked,Gershwin Theatre,2712535,1891268,166.61,300,16281,1809,1,9,0
2012-01-08,32,23950638,Chicago,Ambassador Theatre,638932,1015100,90.68,185,7046,1080,0.8155,8,0
2012-01-08,32,23950638,Jersey Boys,August Wilson Theatre,1053655,1180668,111.49,237,9451,1228,0.962,8,0
2012-01-08,32,23950638,Mamma Mia!,Broadhurst Theatre,759484,1279720,85.5,200,8883,1498,0.7412,8,0
2012-01-08,32,23950638,The Lion King,Minskoff Theatre,1872430,1690268,143.39,197.5,13058,1677,0.9733,8,0
2012-01-08,32,23950638,The Phantom of the Opera,Majestic Theatre,913022,1593600,81.87,200,11152,1605,0.8685,8,0
2012-01-08,32,23950638,Wicked,Gershwin Theatre,1850216,1681127,130.32,300,14197,1809,0.981,8,0
2012-01-15,33,20901347,Chicago,Ambassador Theatre,481836,1015100,80.08,185,6017,1080,0.6964,8,0
2012-01-15,33,20901347,Jersey Boys,August Wilson Theatre,960761,1180668,110.32,237,8709,1228,0.8865,8,0
2012-01-15,33,20901347,Mamma Mia!,Broadhurst Theatre,686636,1279720,73.04,200,9401,1498,0.7845,8,0
2012-01-15,33,20901347,The Lion King,Minskoff Theatre,1589980,1690268,118.49,197.5,13419,1677,1.0002,8,0
2012-01-15,33,20901347,The Phantom of the Opera,Majestic Theatre,779751,1593600,74.02,200,10535,1605,0.8205,8,0
2012-01-15,33,20901347,Wicked,Gershwin Theatre,1792976,1681127,123.93,300,14468,1809,0.9997,8,0
2012-01-22,34,19345315,Chicago,Ambassador Theatre,422782,1015100,74.35,185,5686,1080,0.6581,8,0
2012-01-22,34,19345315,Jersey Boys,August Wilson Theatre,915982,1180668,101.14,237,9057,1228,0.9219,8,0
2012-01-22,34,19345315,Mamma Mia!,Broadhurst Theatre,574950,1279720,70.95,200,8104,1498,0.6762,8,0
2012-01-22,34,19345315,The Lion King,Minskoff Theatre,1445999,1690268,107.84,197.5,13409,1677,0.9995,8,0
2012-01-22,34,19345315,The Phantom of the Opera,Majestic Theatre,684134,1593600,70.94,200,9644,1605,0.7511,8,0
2012-01-22,34,19345315,Wicked,Gershwin Theatre,1534111,1681127,110.02,300,13944,1809,0.9635,8,0
2012-01-29,35,17414095,Chicago,Ambassador Theatre,424654,1015100,73.14,185,5806,1080,0.672,8,0
2012-01-29,35,17414095,Jersey Boys,August Wilson Theatre,923335,1180668,98.81,237,9345,1228,0.9512,8,0
2012-01-29,35,17414095,Mamma Mia!,Broadhurst Theatre,566619,1279720,70.89,200,7993,1498,0.667,8,0
2012-01-29,35,17414095,The Lion King,Minskoff Theatre,1382353,1690268,109.37,197.5,12639,1677,0.9421,8,0
2012-01-29,35,17414095,The Phantom of the Opera,Majestic Theatre,654734,1593600,69.82,200,9377,1605,0.7303,8,0
2012-01-29,35,17414095,Wicked,Gershwin Theatre,1503461,1681127,109.6,300,13718,1809,0.9479,8,0
2012-02-05,36,15024833,Chicago,Ambassador Theatre,388774,1015100,71.02,185,5474,1080,0.6336,8,0
2012-02-05,36,15024833,Jersey Boys,August Wilson Theatre,816388,1180668,92.76,237,8801,1228,0.8959,8,0
2012-02-05,36,15024833,Mamma Mia!,Broadhurst Theatre,551069,1279720,68.71,200,8020,1498,0.6692,8,0
2012-02-05,36,15024833,The Lion King,Minskoff Theatre,1226681,1690268,104.66,197.5,11721,1677,0.8737,8,0
2012-02-05,36,15024833,The Phantom of the Opera,Majestic Theatre,638467,1593600,62.72,200,10180,1605,0.7928,8,0
2012-02-05,36,15024833,Wicked,Gershwin Theatre,1349433,1681127,102.87,300,13118,1809,0.9064,8,0
2012-02-12,37,15641929,Chicago,Ambassador Theatre,401948,1015100,78.57,185,5116,1080,0.5921,8,0
2012-02-12,37,15641929,Jersey Boys,August Wilson Theatre,864895,1180668,102.1,237,8471,1228,0.8623,8,0
2012-02-12,37,15641929,Mamma Mia!,Broadhurst Theatre,542159,1279720,72.15,200,7514,1498,0.627,8,0
2012-02-12,37,15641929,The Lion King,Minskoff Theatre,1349837,1690268,110.03,197.5,12268,1677,0.9144,8,0
2012-02-12,37,15641929,The Phantom of the Opera,Majestic Theatre,604378,1500860,64.97,200,9302,1605,0.7245,8,0
2012-02-12,37,15641929,Wicked,Gershwin Theatre,1508501,1681127,106.92,300,14109,1809,0.9749,8,0
2012-02-19,38,20071198,Chicago,Ambassador Theatre,622523,1015100,84.78,185,7343,1080,0.8499,8,0
2012-02-19,38,20071198,Jersey Boys,August Wilson Theatre,1037786,1180668,111.28,237,9326,1228,0.9493,8,0
2012-02-19,38,20071198,Mamma Mia!,Broadhurst Theatre,788253,1279720,80.24,200,9824,1498,0.8198,8,0
2012-02-19,38,20071198,The Lion King,Minskoff Theatre,1665141,1690268,124.07,197.5,13421,1677,1.0004,8,0
2012-02-19,38,20071198,The Phantom of the Opera,Majestic Theatre,804109,1593600,81.17,200,9906,1605,0.7715,8,0
2012-02-19,38,20071198,Wicked,Gershwin Theatre,1903024,1681127,131.72,300,14448,1809,0.9983,8,0
2012-02-26,39,20315215,Chicago,Ambassador Theatre,538849,1015100,79.79,185,6753,1080,0.7816,8,0
2012-02-26,39,20315215,Jersey Boys,August Wilson Theatre,1018596,1180668,105.05,237,9696,1228,0.987,8,0
2012-02-26,39,20315215,Mamma Mia!,Broadhurst Theatre,825341,1279720,80.81,200,10213,1498,0.8522,8,0
2012-02-26,39,20315215,The Lion King,Minskoff Theatre,1732972,1690268,129.12,197.5,13421,1677,1.0004,8,0
2012-02-26,39,20315215,The Phantom of the Opera,Majestic Theatre,985906,1593600,78.67,200,12532,1605,0.976,8,0
2012-02-26,39,20315215,Wicked,Gershwin Theatre,1872679,1681127,129.4,300,14472,1809,1,8,0
2012-03-04,40,16890525,Chicago,Ambassador Theatre,424527,1015100,77.53,185,5476,1080,0.6338,8,0
2012-03-04,40,16890525,Jersey Boys,August Wilson Theatre,829842,1180668,102.25,237,8116,1228,0.8261,8,0
2012-03-04,40,16890525,Mamma Mia!,Broadhurst Theatre,643246,1279720,73.61,200,8738,1498,0.7291,8,0
2012-03-04,40,16890525,The Lion King,Minskoff Theatre,1396438,1690268,107.38,197.5,13005,1677,0.9694,8,0
2012-03-04,40,16890525,The Phantom of the Opera,Majestic Theatre,621644,1593600,73.83,200,8420,1605,0.6558,8,0
2012-03-04,40,16890525,Wicked,Gershwin Theatre,1501011,1681127,109.7,300,13683,1809,0.9455,8,0
2012-03-11,41,18585146,Chicago,Ambassador Theatre,524747,1015100,79.46,185,6604,1080,0.7644,8,0
2012-03-11,41,18585146,Jersey Boys,August Wilson Theatre,938081,1180668,101.95,237,9201,1228,0.9366,8,0
2012-03-11,41,18585146,Mamma Mia!,Broadhurst Theatre,586403,1279720,75.75,200,7741,1498,0.6459,8,0
2012-03-11,41,18585146,The Lion King,Minskoff Theatre,1520084,1690268,120.43,197.5,12622,1677,0.9408,8,0
2012-03-11,41,18585146,The Phantom of the Opera,Majestic Theatre,767945,1593600,75.22,200,10209,1605,0.7951,8,0
2012-03-11,41,18585146,Wicked,Gershwin Theatre,1662595,1681127,116.71,300,14245,1809,0.9843,8,0
2012-03-18,42,22236274,Chicago,Ambassador Theatre,610188,1015100,83.21,185,7333,1080,0.8487,8,0
2012-03-18,42,22236274,Jersey Boys,August Wilson Theatre,913217,1180668,97.84,237,9334,1228,0.9501,8,0
2012-03-18,42,22236274,Mamma Mia!,Broadhurst Theatre,685129,1279720,78.61,200,8716,1498,0.7273,8,0
2012-03-18,42,22236274,The Lion King,Minskoff Theatre,1760703,1690268,132.96,197.5,13242,1677,0.987,8,0
2012-03-18,42,22236274,The Phantom of the Opera,Majestic Theatre,1012149,1593600,81.41,200,12432,1605,0.9682,8,0
2012-03-18,42,22236274,Wicked,Gershwin Theatre,1942288,1681127,134.21,300,14472,1809,1,8,0
2012-03-25,43,22982444,Chicago,Ambassador Theatre,566644,1015100,78.93,185,7179,1080,0.8309,8,0
2012-03-25,43,22982444,Jersey Boys,August Wilson Theatre,979435,1180668,104.11,237,9408,1228,0.9577,8,0
2012-03-25,43,22982444,Mamma Mia!,Broadhurst Theatre,659751,1279720,78.54,200,8400,1498,0.7009,8,0
2012-03-25,43,22982444,The Lion King,Minskoff Theatre,1742053,1690268,129.84,197.5,13417,1677,1.0001,8,0
2012-03-25,43,22982444,The Phantom of the Opera,Majestic Theatre,941101,1593600,79.36,200,11859,1605,0.9236,8,0
2012-03-25,43,22982444,Wicked,Gershwin Theatre,1808773,1681127,128.57,300,14068,1809,0.9721,8,0
2012-04-01,44,23815597,Chicago,Ambassador Theatre,580175,1015100,81.5,185,7119,1080,0.824,8,0
2012-04-01,44,23815597,Jersey Boys,August Wilson Theatre,935727,1180668,101.71,237,9200,1228,0.9365,8,0
2012-04-01,44,23815597,Mamma Mia!,Broadhurst Theatre,744229,1279720,80.03,200,9299,1498,0.776,8,0
2012-04-01,44,23815597,The Lion King,Minskoff Theatre,1843641,1690268,137.38,197.5,13420,1677,1.0003,8,0
2012-04-01,44,23815597,The Phantom of the Opera,Majestic Theatre,972899,1593600,80.79,200,12042,1605,0.9379,8,0
2012-04-01,44,23815597,Wicked,Gershwin Theatre,1841661,1681127,131.53,300,14002,1809,0.9675,8,0
2012-04-08,45,27986522,Chicago,Ambassador Theatre,712300,1015100,96.47,185,7384,1080,0.8546,8,0
2012-04-08,45,27986522,Jersey Boys,August Wilson Theatre,942780,1180668,104.79,237,8997,1228,0.9158,8,0
2012-04-08,45,27986522,Mamma Mia!,Broadhurst Theatre,947575,1279720,87.73,200,10801,1498,0.9013,8,0
2012-04-08,45,27986522,The Lion King,Minskoff Theatre,2081189,1690268,155.09,197.5,13419,1677,1.0002,8,0
2012-04-08,45,27986522,The Phantom of the Opera,Majestic Theatre,1262881,1593600,98.97,200,12760,1605,0.9938,8,0
2012-04-08,45,27986522,Wicked,Gershwin Theatre,2183025,1681127,150.84,300,14472,1809,1,8,0
2012-04-15,46,29706151,Chicago,Ambassador Theatre,638414,1015100,90.49,185,7055,1080,0.8166,8,0
2012-04-15,46,29706151,Jersey Boys,August Wilson Theatre,1064002,1180668,109.66,237,9703,1228,0.9877,8,0
2012-04-15,46,29706151,Mamma Mia!,Broadhurst Theatre,1005002,1279720,87.25,200,11519,1498,0.9612,8,0
2012-04-15,46,29706151,The Lion King,Minskoff Theatre,2026374,1690268,151.01,197.5,13419,1677,1.0002,8,0
2012-04-15,46,29706151,The Phantom of the Opera,Majestic Theatre,1134951,1593600,92.32,200,12294,1605,0.9575,8,0
2012-04-15,46,29706151,Wicked,Gershwin Theatre,2153975,1681127,148.84,300,14472,1809,1,8,0
