Date,Inverter,Energy,
2/22/2022,66,3115.1,
2/23/2022,66,12197.1,
2/24/2022,66,4039.4,
2/25/2022,66,7962.6,
2/26/2022,66,1106.8,
2/27/2022,66,4373.3,
2/28/2022,66,12082.5,
3/1/2022,66,10048.7,
3/2/2022,66,10286.9,
3/3/2022,66,5126.3,
3/4/2022,66,4134.1,
3/5/2022,66,6892.0,
3/6/2022,66,10024.2,
3/7/2022,66,12403.2,
3/8/2022,66,12926.7,
3/9/2022,66,11569.6,
3/10/2022,66,9164.0,
3/11/2022,66,13377.9,
3/12/2022,66,13195.7,
3/13/2022,66,10802.9,
3/14/2022,66,13303.8,
3/15/2022,66,6319.3,
3/16/2022,66,13752.0,
3/17/2022,66,6620.1,
3/18/2022,66,12194.0,
3/19/2022,66,2482.7,
3/20/2022,66,2207.6,
3/21/2022,66,8538.0,
3/22/2022,66,13748.1,
3/23/2022,66,12473.9,
3/24/2022,66,13729.4,
3/25/2022,66,11507.6,
3/26/2022,66,13327.1,
3/27/2022,66,11882.4,
3/28/2022,66,5043.9,
3/29/2022,66,9624.3,
3/30/2022,66,11465.4,
3/31/2022,66,12575.4,
4/1/2022,66,13871.8,
4/2/2022,66,13285.8,
4/3/2022,66,12562.1,
4/4/2022,66,12456.7,
4/5/2022,66,15002.3,
4/6/2022,66,14868.3,
4/7/2022,66,14359.3,
4/8/2022,66,14449.4,
4/9/2022,66,15114.6,
4/10/2022,66,14508.6,
4/11/2022,66,9051.9,
4/12/2022,66,4594.5,
4/13/2022,66,9844.2,
4/14/2022,66,12989.9,
4/15/2022,66,13039.3,
4/16/2022,66,9328.5,
4/17/2022,66,10811.5,
4/18/2022,66,13308.6,
4/19/2022,66,13197.8,
4/20/2022,66,15895.9,
4/21/2022,66,5602.0,
4/22/2022,66,11065.7,
4/23/2022,66,15477.9,
4/24/2022,66,15549.6,
4/25/2022,66,14479.2,
4/26/2022,66,9978.7,
4/27/2022,66,14937.7,
4/28/2022,66,12187.8,
4/29/2022,66,16252.7,
4/30/2022,66,16136.3,
5/1/2022,66,12289.0,
5/2/2022,66,16024.4,
5/3/2022,66,16736.7,
5/4/2022,66,16062.6,
5/5/2022,66,14003.6,
5/6/2022,66,15374.8,
5/7/2022,66,15529.6,
5/8/2022,66,14153.7,
5/9/2022,66,12637.3,
5/10/2022,66,13037.9,
5/11/2022,66,5054.9,
5/12/2022,66,5218.3,
5/13/2022,66,16205.2,
5/14/2022,66,16499.6,
5/15/2022,66,14162.5,
5/16/2022,66,16598.9,
5/17/2022,66,16266.1,
5/18/2022,66,16127.5,
5/19/2022,66,13851.4,
5/20/2022,66,16577.8,
5/21/2022,66,17245.2,
5/22/2022,66,11865.1,
5/23/2022,66,14647.6,
5/24/2022,66,16408.7,
5/25/2022,66,13646.1,
5/26/2022,66,14510.8,
5/27/2022,66,14392.0,
5/28/2022,66,14814.2,
5/29/2022,66,17076.8,
5/30/2022,66,16924.3,
5/31/2022,66,16890.3,
6/1/2022,66,16951.7,
6/2/2022,66,14205.0,
6/3/2022,66,15028.6,
6/4/2022,66,13634.3,
6/5/2022,66,16438.0,
6/6/2022,66,16489.5,
6/7/2022,66,16867.6,
6/8/2022,66,15734.9,
6/9/2022,66,15058.8,
6/10/2022,66,16727.2,
6/11/2022,66,16658.6,
6/12/2022,66,14936.8,
6/13/2022,66,17751.7,
6/14/2022,66,17208.4,
6/15/2022,66,17228.9,
6/16/2022,66,16740.8,
6/17/2022,66,11488.1,
6/18/2022,66,16900.7,
6/19/2022,66,17248.4,
6/20/2022,66,16948.5,
6/21/2022,66,17320.1,
6/22/2022,66,10662.9,
6/23/2022,66,15722.0,
6/24/2022,66,16753.8,
6/25/2022,66,16766.1,
6/26/2022,66,17144.8,
6/27/2022,66,17072.0,
6/28/2022,66,17092.7,
6/29/2022,66,16827.9,
6/30/2022,66,17410.6,
7/1/2022,66,16126.4,
7/2/2022,66,17154.8,
7/3/2022,66,13046.1,
7/4/2022,66,8923.0,
7/5/2022,66,15222.4,
7/6/2022,66,16525.7,
7/7/2022,66,16650.0,
7/8/2022,66,15836.3,
7/9/2022,66,16839.8,
7/10/2022,66,16904.8,
7/11/2022,66,16445.8,
7/12/2022,66,16044.0,
7/13/2022,66,16375.5,
7/14/2022,66,16089.9,
7/15/2022,66,16246.6,
7/16/2022,66,15988.1,
7/17/2022,66,15055.3,
7/18/2022,66,10187.5,
7/19/2022,66,15722.5,
7/20/2022,66,15811.0,
7/21/2022,66,16301.1,
7/22/2022,66,16375.7,
7/23/2022,66,16052.4,
7/24/2022,66,16129.4,
7/25/2022,66,15818.8,
7/26/2022,66,15684.3,
7/27/2022,66,14975.6,
7/28/2022,66,14282.7,
7/29/2022,66,13849.9,
7/30/2022,66,12870.3,
7/31/2022,66,7692.8,
8/1/2022,66,11247.3,
8/2/2022,66,14130.5,
8/3/2022,66,13921.6,
8/4/2022,66,11176.0,
8/5/2022,66,10029.1,
8/6/2022,66,15277.5,
8/7/2022,66,15227.2,
8/8/2022,66,13527.4,
8/9/2022,66,14270.6,
8/10/2022,66,14900.9,
8/11/2022,66,14980.1,
8/12/2022,66,15077.8,
8/13/2022,66,14927.4,
8/14/2022,66,15052.9,
8/15/2022,66,14712.5,
8/16/2022,66,14208.6,
8/17/2022,66,11405.6,
8/18/2022,66,13957.5,
8/19/2022,66,14172.0,
8/20/2022,66,14081.0,
8/21/2022,66,13885.8,
8/22/2022,66,14211.3,
8/23/2022,66,14069.0,
8/24/2022,66,13186.6,
8/25/2022,66,13292.5,
8/26/2022,66,13420.3,
8/27/2022,66,12574.1,
8/28/2022,66,13473.7,
8/29/2022,66,13076.5,
8/30/2022,66,13031.4,
8/31/2022,66,13039.1,
9/1/2022,66,12933.3,
9/2/2022,66,12716.0,
9/3/2022,66,12983.7,
9/4/2022,66,12512.6,
9/5/2022,66,11988.2,
9/6/2022,66,11713.6,
9/7/2022,66,2601.0,
9/8/2022,66,11286.0,
9/9/2022,66,12053.4,
9/10/2022,66,5600.8,
9/11/2022,66,11302.8,
9/12/2022,66,13127.9,
9/13/2022,66,11214.5,
9/14/2022,66,14421.6,
9/15/2022,66,10499.0,
9/16/2022,66,17317.9,
9/17/2022,66,18599.3,
9/18/2022,66,8349.5,
9/19/2022,66,5542.0,
9/20/2022,66,19784.2,
9/21/2022,66,19135.2,
9/22/2022,66,19905.0,
9/23/2022,66,19237.4,
9/24/2022,66,18448.1,
9/25/2022,66,17129.8,
9/26/2022,66,17716.2,
9/27/2022,66,18089.7,
9/28/2022,66,17937.1,
9/29/2022,66,17932.7,
9/30/2022,66,17591.9,
10/1/2022,66,17382.9,
10/2/2022,66,17555.3,
10/3/2022,66,0.0,
10/4/2022,66,17144.6,
10/5/2022,66,16465.5,
10/6/2022,66,15987.1,
10/7/2022,66,15977.3,
10/8/2022,66,15859.9,
10/9/2022,66,15844.0,
10/10/2022,66,15758.8,
10/11/2022,66,15802.9,
10/12/2022,66,15286.8,
10/13/2022,66,14938.5,
10/14/2022,66,15145.4,
10/15/2022,66,14791.8,
10/16/2022,66,14798.2,
10/17/2022,66,14534.3,
10/18/2022,66,12930.5,
10/19/2022,66,13549.4,
10/20/2022,66,9906.5,
10/21/2022,66,13586.5,
10/22/2022,66,9912.4,
10/23/2022,66,15059.4,
10/24/2022,66,14852.1,
10/25/2022,66,9004.5,
10/26/2022,66,10061.5,
10/27/2022,66,15950.2,
10/28/2022,66,9217.0,
10/29/2022,66,8796.2,
10/30/2022,66,8900.5,
10/31/2022,66,3052.2,
11/1/2022,66,6317.3,
11/2/2022,66,7171.8,
11/3/2022,66,6957.1,
11/4/2022,66,6414.5,
11/5/2022,66,2946.4,
11/6/2022,66,1038.1,
11/7/2022,66,1999.9,
11/8/2022,66,1732.7,
11/9/2022,66,7791.5,
11/10/2022,66,9397.4,
11/11/2022,66,7258.2,
11/12/2022,66,8219.4,
11/13/2022,66,9278.4,
11/14/2022,66,8863.5,
11/15/2022,66,12792.3,
1/1/2022,67,6557.9,
1/2/2022,67,3291.1,
1/3/2022,67,6214.9,
1/4/2022,67,3383.3,
1/5/2022,67,3429.2,
1/6/2022,67,5311.7,
1/7/2022,67,2876.7,
1/8/2022,67,4959.5,
1/9/2022,67,5726.8,
1/10/2022,67,4692.5,
1/11/2022,67,5593.3,
1/12/2022,67,4066.8,
1/13/2022,67,3385.6,
1/14/2022,67,2662.6,
1/15/2022,67,2083.2,
1/16/2022,67,4965.8,
1/17/2022,67,4727.0,
1/18/2022,67,7285.9,
1/19/2022,67,7790.9,
1/20/2022,67,7697.7,
1/21/2022,67,7823.0,
1/22/2022,67,8530.8,
1/23/2022,67,8639.4,
1/24/2022,67,8552.8,
1/25/2022,67,8509.0,
1/26/2022,67,14141.0,
1/27/2022,67,8303.7,
1/28/2022,67,7599.6,
1/29/2022,67,5789.9,
1/30/2022,67,8895.2,
1/31/2022,67,3657.0,
2/1/2022,67,9598.8,
2/2/2022,67,9489.8,
2/3/2022,67,8919.3,
2/4/2022,67,9764.6,
2/5/2022,67,8481.2,
2/6/2022,67,9773.6,
2/7/2022,67,9850.2,
2/8/2022,67,9568.7,
2/9/2022,67,8593.8,
2/10/2022,67,9763.5,
2/11/2022,67,9727.4,
2/12/2022,67,9876.8,
2/13/2022,67,9874.5,
2/14/2022,67,8591.5,
2/15/2022,67,7848.7,
2/16/2022,67,11277.9,
2/17/2022,67,10108.0,
2/18/2022,67,2160.2,
2/19/2022,67,1852.1,
2/20/2022,67,574.1,
2/21/2022,67,2147.5,
2/22/2022,67,3367.0,
2/23/2022,67,12275.4,
2/24/2022,67,4041.4,
2/25/2022,67,8587.9,
2/26/2022,67,1324.2,
2/27/2022,67,4469.3,
2/28/2022,67,12001.7,
3/1/2022,67,10043.1,
3/2/2022,67,10218.3,
3/3/2022,67,5336.9,
3/4/2022,67,4155.6,
3/5/2022,67,7341.7,
3/6/2022,67,10535.1,
3/7/2022,67,12503.5,
3/8/2022,67,12825.2,
3/9/2022,67,11606.6,
3/10/2022,67,9210.5,
3/11/2022,67,13269.3,
3/12/2022,67,13119.5,
3/13/2022,67,10933.6,
3/14/2022,67,13261.3,
3/15/2022,67,6658.8,
3/16/2022,67,13718.1,
3/17/2022,67,7069.4,
3/18/2022,67,12578.7,
3/19/2022,67,2510.3,
3/20/2022,67,2179.4,
3/21/2022,67,8499.7,
3/22/2022,67,13619.9,
3/23/2022,67,11836.7,
3/24/2022,67,13600.1,
3/25/2022,67,11450.0,
3/26/2022,67,12978.2,
3/27/2022,67,11763.3,
3/28/2022,67,4981.6,
3/29/2022,67,10221.0,
3/30/2022,67,11402.9,
3/31/2022,67,12549.5,
4/1/2022,67,13898.2,
4/2/2022,67,13203.2,
4/3/2022,67,12505.9,
4/4/2022,67,12124.1,
4/5/2022,67,14937.4,
4/6/2022,67,14727.5,
4/7/2022,67,14132.2,
4/8/2022,67,14323.6,
4/9/2022,67,15095.1,
4/10/2022,67,14495.8,
4/11/2022,67,9115.6,
4/12/2022,67,4578.3,
4/13/2022,67,9779.6,
4/14/2022,67,12748.6,
4/15/2022,67,12288.1,
4/16/2022,67,9262.6,
4/17/2022,67,10736.9,
4/18/2022,67,13177.2,
4/19/2022,67,13025.7,
4/20/2022,67,15658.2,
4/21/2022,67,5513.1,
4/22/2022,67,11083.8,
4/23/2022,67,15627.0,
4/24/2022,67,15292.8,
4/25/2022,67,14247.8,
4/26/2022,67,9988.1,
4/27/2022,67,14759.8,
4/28/2022,67,12232.9,
4/29/2022,67,16299.0,
4/30/2022,67,15930.0,
5/1/2022,67,12296.6,
5/2/2022,67,15807.6,
5/3/2022,67,16516.1,
5/4/2022,67,15811.0,
5/5/2022,67,13865.8,
5/6/2022,67,15560.2,
5/7/2022,67,15365.6,
5/8/2022,67,14808.1,
5/9/2022,67,12243.2,
5/10/2022,67,12760.4,
5/11/2022,67,4346.9,
5/12/2022,67,5420.5,
5/13/2022,67,16339.0,
5/14/2022,67,16366.6,
5/15/2022,67,13856.8,
5/16/2022,67,16512.8,
5/17/2022,67,16450.7,
5/18/2022,67,15675.2,
5/19/2022,67,13355.1,
5/20/2022,67,16333.4,
5/21/2022,67,16982.7,
5/22/2022,67,11574.9,
5/23/2022,67,14426.6,
5/24/2022,67,16144.0,
5/25/2022,67,13842.1,
5/26/2022,67,14410.0,
5/27/2022,67,14217.0,
5/28/2022,67,14815.6,
5/29/2022,67,17019.6,
5/30/2022,67,17034.1,
5/31/2022,67,16872.9,
6/1/2022,67,16599.3,
6/2/2022,67,14090.0,
6/3/2022,67,14896.5,
6/4/2022,67,13548.7,
6/5/2022,67,16354.3,
6/6/2022,67,16314.8,
6/7/2022,67,16431.5,
6/8/2022,67,15674.5,
6/9/2022,67,14962.8,
6/10/2022,67,16476.0,
6/11/2022,67,16848.5,
6/12/2022,67,14913.4,
6/13/2022,67,16850.8,
6/14/2022,67,16990.9,
6/15/2022,67,16703.2,
6/16/2022,67,16480.0,
6/17/2022,67,11760.2,
6/18/2022,67,16527.4,
6/19/2022,67,17098.3,
6/20/2022,67,16651.7,
6/21/2022,67,16679.5,
6/22/2022,67,10728.7,
6/23/2022,67,15586.4,
6/24/2022,67,16572.4,
6/25/2022,67,16541.6,
6/26/2022,67,16799.8,
6/27/2022,67,16863.9,
6/28/2022,67,16863.5,
6/29/2022,67,16650.4,
6/30/2022,67,17337.5,
7/1/2022,67,16204.9,
7/2/2022,67,16840.5,
7/3/2022,67,12929.0,
7/4/2022,67,11577.7,
7/5/2022,67,16453.9,
7/6/2022,67,16514.5,
7/7/2022,67,15129.2,
7/8/2022,67,15756.1,
7/9/2022,67,16310.7,
7/10/2022,67,16581.4,
7/11/2022,67,16294.1,
7/12/2022,67,15971.7,
7/13/2022,67,16264.4,
7/14/2022,67,16076.0,
7/15/2022,67,16114.1,
7/16/2022,67,15950.8,
7/17/2022,67,15017.4,
7/18/2022,67,10246.3,
7/19/2022,67,15691.2,
7/20/2022,67,15765.5,
7/21/2022,67,16163.4,
7/22/2022,67,16303.6,
7/23/2022,67,16012.8,
7/24/2022,67,15971.9,
7/25/2022,67,15738.6,
7/26/2022,67,15604.7,
7/27/2022,67,14842.5,
7/28/2022,67,14190.5,
7/29/2022,67,13818.3,
7/30/2022,67,12862.1,
7/31/2022,67,7732.3,
8/1/2022,67,11271.3,
8/2/2022,67,14024.8,
8/3/2022,67,13886.5,
8/4/2022,67,11094.4,
8/5/2022,67,9975.1,
8/6/2022,67,15216.1,
8/7/2022,67,15160.6,
8/8/2022,67,13429.4,
8/9/2022,67,14169.3,
8/10/2022,67,14841.8,
8/11/2022,67,14914.1,
8/12/2022,67,14948.8,
8/13/2022,67,14611.1,
8/14/2022,67,14918.4,
8/15/2022,67,14385.9,
8/16/2022,67,14126.7,
8/17/2022,67,11416.7,
8/18/2022,67,13839.1,
8/19/2022,67,14097.4,
8/20/2022,67,13938.1,
8/21/2022,67,13818.8,
8/22/2022,67,14091.4,
8/23/2022,67,13907.4,
8/24/2022,67,13087.9,
8/25/2022,67,13181.9,
8/26/2022,67,13380.1,
8/27/2022,67,12528.6,
8/28/2022,67,13464.8,
8/29/2022,67,13037.0,
8/30/2022,67,12912.1,
8/31/2022,67,12979.2,
9/1/2022,67,12925.8,
9/2/2022,67,12641.9,
9/3/2022,67,12937.3,
9/4/2022,67,12429.6,
9/5/2022,67,11972.3,
9/6/2022,67,11691.3,
9/7/2022,67,2594.5,
9/8/2022,67,11247.6,
9/9/2022,67,11969.7,
9/10/2022,67,5640.6,
9/11/2022,67,11270.0,
9/12/2022,67,13095.8,
9/13/2022,67,11146.1,
9/14/2022,67,14269.5,
9/15/2022,67,10458.1,
9/16/2022,67,17580.3,
9/17/2022,67,18401.2,
9/18/2022,67,8435.5,
9/19/2022,67,5526.0,
9/20/2022,67,19649.9,
9/21/2022,67,18980.6,
9/22/2022,67,19770.2,
9/23/2022,67,19137.6,
9/24/2022,67,18277.8,
9/25/2022,67,17077.4,
9/26/2022,67,17609.6,
9/27/2022,67,17886.6,
9/28/2022,67,17838.9,
9/29/2022,67,17690.8,
9/30/2022,67,17472.3,
10/1/2022,67,17177.1,
10/2/2022,67,17462.8,
10/3/2022,67,0.0,
10/4/2022,67,16964.8,
10/5/2022,67,16249.7,
10/6/2022,67,15761.7,
10/7/2022,67,15708.8,
10/8/2022,67,15751.0,
10/9/2022,67,15735.6,
10/10/2022,67,15655.7,
10/11/2022,67,15618.6,
10/12/2022,67,15190.3,
10/13/2022,67,14817.7,
10/14/2022,67,14921.2,
10/15/2022,67,14535.1,
10/16/2022,67,14537.2,
10/17/2022,67,14378.8,
10/18/2022,67,12748.9,
10/19/2022,67,13296.4,
10/20/2022,67,9770.8,
10/21/2022,67,13208.0,
10/22/2022,67,9888.3,
10/23/2022,67,14862.7,
10/24/2022,67,14612.8,
10/25/2022,67,13621.1,
10/26/2022,67,9785.3,
10/27/2022,67,15745.8,
10/28/2022,67,9073.8,
10/29/2022,67,8680.5,
10/30/2022,67,8746.1,
10/31/2022,67,2994.9,
11/1/2022,67,6198.8,
11/2/2022,67,7252.4,
11/3/2022,67,7071.1,
11/4/2022,67,6371.4,
11/5/2022,67,2913.7,
11/6/2022,67,1075.5,
11/7/2022,67,2018.6,
11/8/2022,67,1777.7,
11/9/2022,67,7882.0,
11/10/2022,67,9257.2,
11/11/2022,67,7138.9,
11/12/2022,67,8059.9,
11/13/2022,67,9165.1,
11/14/2022,67,8790.0,
11/15/2022,67,12669.3,
1/1/2022,68,6746.4,
1/2/2022,68,3463.9,
1/3/2022,68,6322.6,
1/4/2022,68,3438.7,
1/5/2022,68,3481.4,
1/6/2022,68,5396.3,
1/7/2022,68,2963.4,
1/8/2022,68,5049.0,
1/9/2022,68,5868.9,
1/10/2022,68,4826.4,
1/11/2022,68,5747.2,
1/12/2022,68,4105.5,
1/13/2022,68,3388.1,
1/14/2022,68,2716.9,
1/15/2022,68,2112.4,
1/16/2022,68,5041.2,
1/17/2022,68,4775.6,
1/18/2022,68,7418.9,
1/19/2022,68,7940.4,
1/20/2022,68,7805.8,
1/21/2022,68,7976.3,
1/22/2022,68,8716.9,
1/23/2022,68,8902.9,
1/24/2022,68,8696.7,
1/25/2022,68,8652.6,
1/26/2022,68,14621.6,
1/27/2022,68,8726.0,
1/28/2022,68,7758.5,
1/29/2022,68,5900.8,
1/30/2022,68,9074.0,
1/31/2022,68,3719.8,
2/1/2022,68,9742.6,
2/2/2022,68,9790.9,
2/3/2022,68,9079.6,
2/4/2022,68,9952.7,
2/5/2022,68,8679.8,
2/6/2022,68,9967.4,
2/7/2022,68,9937.3,
2/8/2022,68,9759.1,
2/9/2022,68,8743.9,
2/10/2022,68,9918.8,
2/11/2022,68,9852.7,
2/12/2022,68,9968.5,
2/13/2022,68,9853.9,
2/14/2022,68,8652.6,
2/15/2022,68,7896.6,
2/16/2022,68,11332.5,
2/17/2022,68,10174.1,
2/18/2022,68,2215.3,
2/19/2022,68,2094.4,
2/20/2022,68,578.3,
2/21/2022,68,2298.4,
2/22/2022,68,3404.2,
2/23/2022,68,12339.2,
2/24/2022,68,4149.9,
2/25/2022,68,8336.9,
2/26/2022,68,1245.8,
2/27/2022,68,4507.8,
2/28/2022,68,12067.1,
3/1/2022,68,10100.3,
3/2/2022,68,10182.5,
3/3/2022,68,5237.6,
3/4/2022,68,4242.3,
3/5/2022,68,7344.3,
3/6/2022,68,10592.4,
3/7/2022,68,12454.8,
3/8/2022,68,12855.2,
3/9/2022,68,11587.9,
3/10/2022,68,9246.0,
3/11/2022,68,13314.4,
3/12/2022,68,13137.5,
3/13/2022,68,10971.7,
3/14/2022,68,13248.7,
3/15/2022,68,6582.1,
3/16/2022,68,13669.9,
3/17/2022,68,6852.5,
3/18/2022,68,12498.8,
3/19/2022,68,2522.9,
3/20/2022,68,2321.4,
3/21/2022,68,8437.6,
3/22/2022,68,13672.7,
3/23/2022,68,11996.6,
3/24/2022,68,13605.8,
3/25/2022,68,11403.7,
3/26/2022,68,13036.6,
3/27/2022,68,11874.3,
3/28/2022,68,4995.6,
3/29/2022,68,10189.7,
3/30/2022,68,11339.4,
3/31/2022,68,12567.8,
4/1/2022,68,14010.6,
4/2/2022,68,13254.6,
4/3/2022,68,12536.4,
4/4/2022,68,12023.7,
4/5/2022,68,14971.2,
4/6/2022,68,14765.6,
4/7/2022,68,14209.6,
4/8/2022,68,14379.7,
4/9/2022,68,15117.3,
4/10/2022,68,14500.8,
4/11/2022,68,9079.5,
4/12/2022,68,5329.3,
4/13/2022,68,9716.0,
4/14/2022,68,13041.6,
4/15/2022,68,12740.5,
4/16/2022,68,9053.8,
4/17/2022,68,10796.2,
4/18/2022,68,13387.1,
4/19/2022,68,13132.6,
4/20/2022,68,15778.6,
4/21/2022,68,5495.6,
4/22/2022,68,11168.8,
4/23/2022,68,16093.5,
4/24/2022,68,15495.6,
4/25/2022,68,14409.9,
4/26/2022,68,10040.2,
4/27/2022,68,14832.9,
4/28/2022,68,12311.3,
4/29/2022,68,16277.7,
4/30/2022,68,16077.7,
5/1/2022,68,12104.7,
5/2/2022,68,15838.3,
5/3/2022,68,16570.0,
5/4/2022,68,15971.3,
5/5/2022,68,13872.7,
5/6/2022,68,15637.4,
5/7/2022,68,15465.1,
5/8/2022,68,14669.1,
5/9/2022,68,12154.5,
5/10/2022,68,13036.6,
5/11/2022,68,4410.1,
5/12/2022,68,5301.3,
5/13/2022,68,16024.2,
5/14/2022,68,16519.9,
5/15/2022,68,13959.1,
5/16/2022,68,16171.7,
5/17/2022,68,16380.7,
5/18/2022,68,15964.3,
5/19/2022,68,14169.2,
5/20/2022,68,16604.6,
5/21/2022,68,17109.2,
5/22/2022,68,11720.7,
5/23/2022,68,14455.6,
5/24/2022,68,16418.3,
5/25/2022,68,13892.6,
5/26/2022,68,14452.4,
5/27/2022,68,14339.1,
5/28/2022,68,14633.2,
5/29/2022,68,17193.8,
5/30/2022,68,17156.6,
5/31/2022,68,16930.7,
6/1/2022,68,16847.2,
6/2/2022,68,14202.0,
6/3/2022,68,15015.7,
6/4/2022,68,13652.7,
6/5/2022,68,16430.9,
6/6/2022,68,16401.1,
6/7/2022,68,16719.9,
6/8/2022,68,15617.1,
6/9/2022,68,15037.3,
6/10/2022,68,16629.9,
6/11/2022,68,16819.3,
6/12/2022,68,15008.0,
6/13/2022,68,17424.2,
6/14/2022,68,16812.6,
6/15/2022,68,16826.8,
6/16/2022,68,16703.6,
6/17/2022,68,11854.9,
6/18/2022,68,16936.9,
6/19/2022,68,17278.8,
6/20/2022,68,15382.6,
6/21/2022,68,17061.6,
6/22/2022,68,10697.6,
6/23/2022,68,15553.4,
6/24/2022,68,16601.4,
6/25/2022,68,16670.9,
6/26/2022,68,16922.6,
6/27/2022,68,16979.5,
6/28/2022,68,16974.8,
6/29/2022,68,16638.6,
6/30/2022,68,17083.9,
7/1/2022,68,16276.3,
7/2/2022,68,17079.2,
7/3/2022,68,12837.9,
7/4/2022,68,11569.1,
7/5/2022,68,16537.8,
7/6/2022,68,16465.4,
7/7/2022,68,16462.5,
7/8/2022,68,15822.4,
7/9/2022,68,16571.8,
7/10/2022,68,16640.2,
7/11/2022,68,16276.4,
7/12/2022,68,15991.3,
7/13/2022,68,16287.4,
7/14/2022,68,16012.6,
7/15/2022,68,16116.7,
7/16/2022,68,15937.5,
7/17/2022,68,15025.3,
7/18/2022,68,10253.2,
7/19/2022,68,15644.1,
7/20/2022,68,15740.3,
7/21/2022,68,16149.1,
7/22/2022,68,16275.8,
7/23/2022,68,16009.4,
7/24/2022,68,16016.0,
7/25/2022,68,15744.7,
7/26/2022,68,15619.3,
7/27/2022,68,14831.5,
7/28/2022,68,14243.3,
7/29/2022,68,13819.5,
7/30/2022,68,12872.4,
7/31/2022,68,7706.4,
8/1/2022,68,11316.0,
8/2/2022,68,14058.7,
8/3/2022,68,13913.6,
8/4/2022,68,11077.3,
8/5/2022,68,9952.2,
8/6/2022,68,15228.6,
8/7/2022,68,15164.6,
8/8/2022,68,13470.5,
8/9/2022,68,14229.2,
8/10/2022,68,14873.0,
8/11/2022,68,14957.9,
8/12/2022,68,14965.1,
8/13/2022,68,11157.0,
8/14/2022,68,9729.3,
8/15/2022,68,14071.5,
8/16/2022,68,14190.6,
8/17/2022,68,11468.1,
8/18/2022,68,13884.6,
8/19/2022,68,14188.5,
8/20/2022,68,13993.0,
8/21/2022,68,13843.3,
8/22/2022,68,14115.0,
8/23/2022,68,13979.8,
8/24/2022,68,13165.5,
8/25/2022,68,13223.8,
8/26/2022,68,13424.5,
8/27/2022,68,12584.0,
8/28/2022,68,13467.6,
8/29/2022,68,13106.8,
8/30/2022,68,12965.7,
8/31/2022,68,13007.3,
9/1/2022,68,12890.0,
9/2/2022,68,12657.9,
9/3/2022,68,12990.7,
9/4/2022,68,12464.5,
9/5/2022,68,11989.9,
9/6/2022,68,11697.4,
9/7/2022,68,2610.4,
9/8/2022,68,11270.9,
9/9/2022,68,12048.9,
9/10/2022,68,5612.7,
9/11/2022,68,11302.5,
9/12/2022,68,13185.7,
9/13/2022,68,11240.5,
9/14/2022,68,14349.1,
9/15/2022,68,10676.9,
9/16/2022,68,17613.3,
9/17/2022,68,18512.3,
9/18/2022,68,8325.4,
9/19/2022,68,5481.0,
9/20/2022,68,19787.2,
9/21/2022,68,19044.8,
9/22/2022,68,19816.6,
9/23/2022,68,19181.5,
9/24/2022,68,18443.9,
9/25/2022,68,17180.0,
9/26/2022,68,17590.6,
9/27/2022,68,17914.0,
9/28/2022,68,17837.7,
9/29/2022,68,16449.5,
9/30/2022,68,17514.8,
10/1/2022,68,17382.1,
10/2/2022,68,17513.8,
10/3/2022,68,0.0,
10/4/2022,68,17001.1,
10/5/2022,68,16320.5,
10/6/2022,68,15935.2,
10/7/2022,68,15952.3,
10/8/2022,68,15745.0,
10/9/2022,68,15733.1,
10/10/2022,68,15697.2,
10/11/2022,68,15594.7,
10/12/2022,68,15207.5,
10/13/2022,68,14859.8,
10/14/2022,68,14988.0,
10/15/2022,68,14724.2,
10/16/2022,68,14699.7,
10/17/2022,68,14385.2,
10/18/2022,68,12789.4,
10/19/2022,68,13349.0,
10/20/2022,68,9786.7,
10/21/2022,68,13449.9,
10/22/2022,68,9867.0,
10/23/2022,68,14888.7,
10/24/2022,68,14688.7,
10/25/2022,68,13809.0,
10/26/2022,68,9854.6,
10/27/2022,68,15811.5,
10/28/2022,68,9109.7,
10/29/2022,68,8701.5,
10/30/2022,68,8823.1,
10/31/2022,68,3000.7,
11/1/2022,68,6224.4,
11/2/2022,68,7178.9,
11/3/2022,68,7133.2,
11/4/2022,68,6423.4,
11/5/2022,68,2927.6,
11/6/2022,68,1075.8,
11/7/2022,68,2023.2,
11/8/2022,68,1779.4,
11/9/2022,68,7964.9,
11/10/2022,68,9376.9,
11/11/2022,68,7210.4,
11/12/2022,68,8144.4,
11/13/2022,68,9233.9,
11/14/2022,68,8863.7,
11/15/2022,68,12751.4,
1/1/2022,69,6451.3,
1/2/2022,69,3310.0,
1/3/2022,69,6304.2,
1/4/2022,69,3481.3,
1/5/2022,69,3485.0,
1/6/2022,69,5370.2,
1/7/2022,69,2940.3,
1/8/2022,69,4952.7,
1/9/2022,69,5865.1,
1/10/2022,69,4764.5,
1/11/2022,69,5653.1,
1/12/2022,69,4157.3,
1/13/2022,69,3388.5,
1/14/2022,69,2657.0,
1/15/2022,69,2105.7,
1/16/2022,69,5006.6,
1/17/2022,69,4751.9,
1/18/2022,69,7330.4,
1/19/2022,69,7847.1,
1/20/2022,69,7675.7,
1/21/2022,69,7862.7,
1/22/2022,69,8519.7,
1/23/2022,69,8703.9,
1/24/2022,69,8574.3,
1/25/2022,69,8513.4,
1/26/2022,69,14278.2,
1/27/2022,69,8469.5,
